gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.016000,-0.127000,0.081000,0.151000
0.036000,-0.148000,0.090000,0.180000
0.056000,-0.152000,0.093000,0.187000
0.076000,-0.148000,0.087000,0.192000
0.096000,-0.150000,0.086000,0.205000
0.116000,-0.149000,0.089000,0.218000
0.136000,-0.143000,0.089000,0.228000
0.156000,-0.139000,0.089000,0.236000
0.176000,-0.148000,0.092000,0.241000
0.196000,-0.161000,0.095000,0.243000
0.216000,-0.173000,0.096000,0.243000
0.236000,-0.183000,0.092000,0.238000
0.256000,-0.187000,0.088000,0.232000
0.276000,-0.193000,0.083000,0.223000
0.296000,-0.199000,0.079000,0.212000
0.316000,-0.194000,0.076000,0.197000
0.336000,-0.177000,0.071000,0.181000
0.356000,-0.152000,0.068000,0.171000
0.376000,-0.135000,0.065000,0.159000
0.396000,-0.125000,0.061000,0.148000
0.416000,-0.118000,0.057000,0.136000
0.436000,-0.109000,0.055000,0.124000
0.456000,-0.096000,0.051000,0.111000
0.476000,-0.085000,0.047000,0.098000
0.496000,-0.077000,0.042000,0.083000
0.516000,-0.072000,0.036000,0.065000
0.536000,-0.071000,0.029000,0.044000
0.556000,-0.072000,0.023000,0.022000
0.576000,-0.070000,0.018000,-0.001000
0.596000,-0.063000,0.014000,-0.022000
0.616000,-0.053000,0.013000,-0.041000
0.636000,-0.042000,0.011000,-0.056000
0.656000,-0.031000,0.011000,-0.068000
0.676000,-0.028000,0.013000,-0.077000
0.696000,-0.028000,0.015000,-0.083000
0.716000,-0.023000,0.019000,-0.082000
0.736000,-0.017000,0.023000,-0.079000
0.756000,-0.014000,0.025000,-0.073000
0.776000,-0.019000,0.026000,-0.067000
0.796000,-0.028000,0.026000,-0.060000
0.816000,-0.037000,0.025000,-0.052000
0.836000,-0.044000,0.025000,-0.042000
0.856000,-0.047000,0.026000,-0.032000
0.876000,-0.047000,0.027000,-0.020000
0.896000,-0.044000,0.029000,-0.008000
0.916000,-0.043000,0.031000,0.004000
0.936000,-0.045000,0.031000,0.015000
0.956000,-0.048000,0.032000,0.026000
0.976000,-0.055000,0.032000,0.033000
0.996000,-0.062000,0.032000,0.039000
1.016000,-0.064000,0.031000,0.042000
1.036000,-0.063000,0.030000,0.046000
1.056000,-0.061000,0.028000,0.048000
1.076000,-0.061000,0.026000,0.048000
1.096000,-0.064000,0.026000,0.048000
1.116000,-0.065000,0.026000,0.046000
1.136000,-0.062000,0.027000,0.044000
1.156000,-0.057000,0.028000,0.042000
1.176000,-0.052000,0.030000,0.039000
1.196000,-0.050000,0.031000,0.037000
1.216000,-0.048000,0.031000,0.034000
1.236000,-0.047000,0.031000,0.031000
1.256000,-0.046000,0.031000,0.029000
1.276000,-0.047000,0.030000,0.027000
1.296000,-0.048000,0.029000,0.024000
1.316000,-0.047000,0.028000,0.021000
1.336000,-0.044000,0.027000,0.017000
1.356000,-0.041000,0.025000,0.014000
1.376000,-0.040000,0.024000,0.011000
1.396000,-0.039000,0.024000,0.008000
1.416000,-0.038000,0.023000,0.004000
1.436000,-0.038000,0.023000,0.000000
1.456000,-0.035000,0.022000,-0.003000
1.476000,-0.031000,0.022000,-0.005000
1.496000,-0.029000,0.022000,-0.006000
1.516000,-0.029000,0.022000,-0.007000
1.536000,-0.025000,0.023000,-0.005000
1.556000,-0.023000,0.024000,-0.003000
1.576000,-0.025000,0.025000,-0.001000
1.596000,-0.029000,0.024000,0.000000
1.616000,-0.031000,0.024000,0.002000
1.636000,-0.032000,0.024000,0.004000
1.656000,-0.033000,0.023000,0.006000
